2/20/2020 	 10:33:05 AM 
 This file comes from Vt only measurement 	 1.000000E+0 
 Voltage Sensitivity 	 0.000000E+0 
 Sampling rate 	 1000 
 Number of samples per channel 	 -1 
 No filter from Labview 	 	 	 
 	 
 ***End_of_Header*** 
 	 Time 	  Voltage 	 Filtered Voltage 	 
	34.712000	0.362886
	34.713000	0.319087
	34.714000	0.339526
	34.715000	0.464433
	34.716000	0.466704
	34.717000	0.452429
	34.718000	0.464108
	34.719000	0.439451
	34.720000	0.419661
	34.721000	0.364183
	34.722000	0.372618
	34.723000	0.377809
	34.724000	0.290862
	34.725000	0.177960
	34.726000	0.081928
	34.727000	0.075764
	34.728000	0.109504
	34.729000	0.147787
	34.730000	0.180555
	34.731000	0.230193
	34.732000	0.236357
	34.733000	0.242197
	34.734000	0.380080
	34.735000	0.370672
	34.736000	0.402791
	34.737000	0.324278
	34.738000	0.281129
	34.739000	0.250957
	34.740000	0.220136
	34.741000	0.224678
	34.742000	0.278533
	34.743000	0.370672
	34.744000	0.334011
	34.745000	0.256472
	34.746000	0.264583
	34.747000	0.265232
	34.748000	0.252579
	34.749000	0.262312
	34.750000	0.251281
	34.751000	0.239926
	34.752000	0.308057
	34.753000	0.418688
	34.754000	0.410253
	34.755000	0.280155
	34.756000	0.395653
	34.757000	0.361912
	34.758000	0.294430
	34.759000	0.276587
	34.760000	0.266205
	34.761000	0.224353
	34.762000	0.205861
	34.763000	0.161414
	34.764000	0.168227
	34.765000	0.208781
	34.766000	0.252254
	34.767000	0.303515
	34.768000	0.349259
	34.769000	0.346340
	34.770000	0.298973
	34.771000	0.287942
	34.772000	0.320385
	34.773000	0.324927
	34.774000	0.308381
	34.775000	0.285022
	34.776000	0.246415
	34.777000	0.283724
	34.778000	0.263609
	34.779000	0.261987
	34.780000	0.304812
	34.781000	0.402791
	34.782000	0.445616
	34.783000	0.444318
	34.784000	0.394031
	34.785000	0.349259
	34.786000	0.330442
	34.787000	0.291186
	34.788000	0.253552
	34.789000	0.203590
	34.790000	0.209105
	34.791000	0.330442
	34.792000	0.337904
	34.793000	0.352504
	34.794000	0.294430
	34.795000	0.280804
	34.796000	0.348935
	34.797000	0.357370
	34.798000	0.374241
	34.799000	0.323954
	34.800000	0.281778
	34.801000	0.277884
	34.802000	0.242197
	34.803000	0.269125
	34.804000	0.277236
	34.805000	0.294755
	34.806000	0.324278
	34.807000	0.281453
	34.808000	0.223704
	34.809000	0.166604
	34.810000	0.167902
	34.811000	0.189964
	34.812000	0.160765
	34.813000	0.224353
	34.814000	0.232788
	34.815000	0.257121
	34.816000	0.278858
	34.817000	0.330118
	34.818000	0.338553
	34.819000	0.352828
	34.820000	0.361263
	34.821000	0.326549
	34.822000	0.306110
	34.823000	0.283075
	34.824000	0.247712
	34.825000	0.259392
	34.826000	0.234411
	34.827000	0.328496
	34.828000	0.353477
	34.829000	0.328171
	34.830000	0.312274
	34.831000	0.281453
	34.832000	0.317141
	34.833000	0.297026
	34.834000	0.286320
	34.835000	0.271071
	34.836000	0.283075
	34.837000	0.278858
	34.838000	0.300919
	34.839000	0.278209
	34.840000	0.298324
	34.841000	0.283075
	34.842000	0.285671
	34.843000	0.294755
	34.844000	0.332065
	34.845000	0.306434
	34.846000	0.300270
	34.847000	0.345042
	34.848000	0.354126
	34.849000	0.331416
	34.850000	0.311301
	34.851000	0.302866
	34.852000	0.282102
	34.853000	0.245766
	34.854000	0.270423
	34.855000	0.259392
	34.856000	0.261338
	34.857000	0.305461
	34.858000	0.432314
	34.859000	0.409928
	34.860000	0.393382
	34.861000	0.356072
	34.862000	0.307083
	34.863000	0.281129
	34.864000	0.280155
	34.865000	0.233437
	34.866000	0.266854
	34.867000	0.236682
	34.868000	0.248037
	34.869000	0.249010
	34.870000	0.241548
	34.871000	0.260041
	34.872000	0.276911
	34.873000	0.262961
	34.874000	0.295404
	34.875000	0.315194
	34.876000	0.286969
	34.877000	0.301244
	34.878000	0.326549
	34.879000	0.294430
	34.880000	0.285671
	34.881000	0.282751
	34.882000	0.280155
	34.883000	0.274316
	34.884000	0.270423
	34.885000	0.226949
	34.886000	0.213647
	34.887000	0.279507
	34.888000	0.307732
	34.889000	0.355099
	34.890000	0.338553
	34.891000	0.393058
	34.892000	0.517639
	34.893000	0.475788
	34.894000	0.436856
	34.895000	0.424852
	34.896000	0.358343
	34.897000	0.256472
	34.898000	0.218513
	34.899000	0.170498
	34.900000	0.129944
	34.901000	0.149410
	34.902000	0.130268
	34.903000	0.091336
	34.904000	0.104314
	34.905000	0.171146
	34.906000	0.231166
	34.907000	0.289564
	34.908000	0.316167
	34.909000	0.417066
	34.910000	0.462486
	34.911000	0.443669
	34.912000	0.371321
	34.913000	0.340175
	34.914000	0.302866
	34.915000	0.276262
	34.916000	0.246415
	34.917000	0.243819
	34.918000	0.254850
	34.919000	0.231491
	34.920000	0.223704
	34.921000	0.236033
	34.922000	0.242197
	34.923000	0.238628
	34.924000	0.312274
	34.925000	0.388516
	34.926000	0.431665
	34.927000	0.454051
	34.928000	0.465406
	34.929000	0.441398
	34.930000	0.382676
	34.931000	0.334984
	34.932000	0.265880
	34.933000	0.203914
	34.934000	0.175689
	34.935000	0.127024
	34.936000	0.110153
	34.937000	0.145841
	34.938000	0.115344
	34.939000	0.138379
	34.940000	0.224029
	34.941000	0.271396
	34.942000	0.295728
	34.943000	0.298324
	34.944000	0.320709
	34.945000	0.330118
	34.946000	0.331091
	34.947000	0.317141
	34.948000	0.337580
	34.949000	0.384298
	34.950000	0.371970
	34.951000	0.369699
	34.952000	0.356072
	34.953000	0.367103
	34.954000	0.395653
	34.955000	0.503689
	34.956000	0.499147
	34.957000	0.569224
	34.958000	0.514071
	34.959000	0.381054
	34.960000	0.329469
	34.961000	0.276911
	34.962000	0.224678
	34.963000	0.232140
	34.964000	0.152329
	34.965000	0.164658
	34.966000	0.197101
	34.967000	0.197425
	34.968000	0.200994
	34.969000	0.207158
	34.970000	0.196777
	34.971000	0.249334
	34.972000	0.540674
	34.973000	0.653252
	34.974000	0.554625
	34.975000	0.483899
	34.976000	0.340824
	34.977000	0.274316
	34.978000	0.201967
	34.979000	0.068951
	34.980000	0.054027
	34.981000	0.066031
	34.982000	0.002766
	34.983000	0.054676
	34.984000	0.114047
	34.985000	0.198074
	34.986000	0.286644
	34.987000	0.332713
	34.988000	0.295404
	34.989000	0.257445
	34.990000	0.257445
	34.991000	0.268800
	34.992000	0.285671
	34.993000	0.382027
	34.994000	0.520884
	34.995000	0.540350
	34.996000	0.524452
	34.997000	0.399546
	34.998000	0.322656
	34.999000	0.236682
	35.000000	0.267178
	35.001000	0.342122
	35.002000	0.292484
	35.003000	0.202941
	35.004000	0.151032
	35.005000	0.152654
	35.006000	0.275938
	35.007000	0.344717
	35.008000	0.405386
	35.009000	0.328171
	35.010000	0.261987
	35.011000	0.381054
	35.012000	0.334984
	35.013000	0.231166
	35.014000	0.189639
	35.015000	0.243495
	35.016000	0.196128
	35.017000	0.131566
	35.018000	0.183150
	35.019000	0.371321
	35.020000	0.292484
	35.021000	0.242197
	35.022000	0.159467
	35.023000	0.105936
	35.024000	0.165631
	35.025000	0.210078
	35.026000	0.187692
	35.027000	0.263934
	35.028000	0.356072
	35.029000	0.419985
	35.030000	0.407333
	35.031000	0.310003
	35.032000	0.282751
	35.033000	0.281453
	35.034000	0.266854
	35.035000	0.254525
	35.036000	0.239277
	35.037000	0.250632
	35.038000	0.228246
	35.039000	0.268476
	35.040000	0.403764
	35.041000	0.390787
	35.042000	0.332065
	35.043000	0.333687
	35.044000	0.316816
	35.045000	0.281778
	35.046000	0.271071
	35.047000	0.258094
	35.048000	0.246090
	35.049000	0.237979
	35.050000	0.263609
	35.051000	0.311625
	35.052000	0.350557
	35.053000	0.375214
	35.054000	0.368725
	35.055000	0.358992
	35.056000	0.345042
	35.057000	0.383649
	35.058000	0.457620
	35.059000	0.450482
	35.060000	0.468650
	35.061000	0.456322
	35.062000	0.397275
	35.063000	0.348935
	35.064000	0.345691
	35.065000	0.413172
	35.066000	0.436207
	35.067000	0.424852
	35.068000	0.298973
	35.069000	0.179906
	35.070000	0.086145
	35.071000	0.131241
	35.072000	0.216242
	35.073000	0.132215
	35.074000	0.083550
	35.075000	0.062137
	35.076000	0.125077
	35.077000	0.157196
	35.078000	0.227598
	35.079000	0.271720
	35.080000	0.294755
	35.081000	0.515368
	35.082000	0.487792
	35.083000	0.469624
	35.084000	0.428745
	35.085000	0.369699
	35.086000	0.301244
	35.087000	0.288915
	35.088000	0.375538
	35.089000	0.351206
	35.090000	0.329145
	35.091000	0.307732
	35.092000	0.259067
	35.093000	0.144868
	35.094000	0.156223
	35.095000	0.199048
	35.096000	0.140001
	35.097000	0.141948
	35.098000	0.169524
	35.099000	0.188017
	35.100000	0.102691
	35.101000	0.303190
	35.102000	0.373592
	35.103000	0.371645
	35.104000	0.383000
	35.105000	0.377161
	35.106000	0.352179
	35.107000	0.356721
	35.108000	0.291511
	35.109000	0.207807
	35.110000	0.189964
	35.111000	0.227598
	35.112000	0.206834
	35.113000	0.134161
	35.114000	0.213323
	35.115000	0.232140
	35.116000	0.247388
	35.117000	0.246739
	35.118000	0.297350
	35.119000	0.378783
	35.120000	0.448211
	35.121000	0.424528
	35.122000	0.367428
	35.123000	0.332389
	35.124000	0.334660
	35.125000	0.428096
	35.126000	0.477410
	35.127000	0.463784
	35.128000	0.424528
	35.129000	0.361912
	35.130000	0.296053
	35.131000	0.247063
	35.132000	0.232140
	35.133000	0.211700
	35.134000	0.226300
	35.135000	0.196777
	35.136000	0.252579
	35.137000	0.260041
	35.138000	0.265232
	35.139000	0.295728
	35.140000	0.384298
	35.141000	0.331416
	35.142000	0.416417
	35.143000	0.401817
	35.144000	0.394680
	35.145000	0.316816
	35.146000	0.292484
	35.147000	0.238628
	35.148000	0.182826
	35.149000	0.168875
	35.150000	0.209105
	35.151000	0.292159
	35.152000	0.301568
	35.153000	0.484547
	35.154000	0.436856
	35.155000	0.523804
	35.156000	0.420310
	35.157000	0.363859
	35.158000	0.344717
	35.159000	0.289888
	35.160000	0.163360
	35.161000	0.138379
	35.162000	0.200670
	35.163000	0.217865
	35.164000	0.190288
	35.165000	0.142921
	35.166000	0.164982
	35.167000	0.156547
	35.168000	0.209754
	35.169000	0.377485
	35.170000	0.291835
	35.171000	0.228246
	35.172000	0.248686
	35.173000	0.263934
	35.174000	0.286969
	35.175000	0.309679
	35.176000	0.335958
	35.177000	0.301892
	35.178000	0.280480
	35.179000	0.160765
	35.180000	0.165307
	35.181000	0.249334
	35.182000	0.238628
	35.183000	0.235384
	35.184000	0.225651
	35.185000	0.238628
	35.186000	0.219162
	35.187000	0.253228
	35.188000	0.288266
	35.189000	0.306434
	35.190000	0.261338
	35.191000	0.299621
	35.192000	0.320385
	35.193000	0.328496
	35.194000	0.354450
	35.195000	0.384947
	35.196000	0.463784
	35.197000	0.567926
	35.198000	0.517315
	35.199000	0.464433
	35.200000	0.542296
	35.201000	0.540674
	35.202000	0.439451
	35.203000	0.284698
	35.204000	0.166929
	35.205000	0.111776
	35.206000	0.041374
	35.207000	0.051107
	35.208000	0.009255
	35.209000	0.040076
	35.210000	0.147463
	35.211000	0.251930
	35.212000	0.264258
	35.213000	0.287293
	35.214000	0.312923
	35.215000	0.353477
	35.216000	0.360290
	35.217000	0.331740
	35.218000	0.322007
	35.219000	0.310652
	35.220000	0.294755
	35.221000	0.242846
	35.222000	0.243819
	35.223000	0.257121
	35.224000	0.273018
	35.225000	0.295079
	35.226000	0.329794
	35.227000	0.384298
	35.228000	0.442371
	35.229000	0.448211
	35.230000	0.472868
	35.231000	0.451780
	35.232000	0.469624
	35.233000	0.370347
	35.234000	0.276587
	35.235000	0.283075
	35.236000	0.177960
	35.237000	0.124104
	35.238000	0.135459
	35.239000	0.157520
	35.240000	0.175689
	35.241000	0.425176
	35.242000	0.443020
	35.243000	0.364508
	35.244000	0.334011
	35.245000	0.373592
	35.246000	0.368401
	35.247000	0.371970
	35.248000	0.362561
	35.249000	0.372618
	35.250000	0.288591
	35.251000	0.302541
	35.252000	0.336282
	35.253000	0.181204
	35.254000	0.189639
	35.255000	0.208456
	35.256000	0.148761
	35.257000	0.136108
	35.258000	0.231491
	35.259000	0.249983
	35.260000	0.372618
	35.261000	0.380729
	35.262000	0.390138
	35.263000	0.376187
	35.264000	0.365157
	35.265000	0.272694
	35.266000	0.274316
	35.267000	0.205212
	35.268000	0.151356
	35.269000	0.172120
	35.270000	0.344069
	35.271000	0.293133
	35.272000	0.255499
	35.273000	0.177635
	35.274000	0.193532
	35.275000	0.210403
	35.276000	0.251930
	35.277000	0.229869
	35.278000	0.239926
	35.279000	0.278533
	35.280000	0.382351
	35.281000	0.371321
	35.282000	0.427447
	35.283000	0.384622
	35.284000	0.304812
	35.285000	0.265880
	35.286000	0.286320
	35.287000	0.307408
	35.288000	0.373916
	35.289000	0.376512
	35.290000	0.307732
	35.291000	0.304812
	35.292000	0.292159
	35.293000	0.285671
	35.294000	0.317465
	35.295000	0.244144
	35.296000	0.159143
	35.297000	0.095554
	35.298000	0.107882
	35.299000	0.136757
	35.300000	0.225975
	35.301000	0.275613
	35.302000	0.336931
	35.303000	0.379432
	35.304000	0.405062
	35.305000	0.443669
	35.306000	0.494929
	35.307000	0.447887
	35.308000	0.519910
	35.309000	0.423230
	35.310000	0.288591
	35.311000	0.278533
	35.312000	0.212349
	35.313000	0.222407
	35.314000	0.209754
	35.315000	0.130917
	35.316000	0.080630
	35.317000	0.098149
	35.318000	0.284049
	35.319000	0.264907
	35.320000	0.411875
	35.321000	0.488116
	35.322000	0.422905
	35.323000	0.333687
	35.324000	0.272045
	35.325000	0.228246
	35.326000	0.188990
	35.327000	0.168551
	35.328000	0.148761
	35.329000	0.204887
	35.330000	0.213971
	35.331000	0.225327
	35.332000	0.256472
	35.333000	0.465730
	35.334000	0.586419
	35.335000	0.577010
	35.336000	0.551056
	35.337000	0.407008
	35.338000	0.349584
	35.339000	0.357695
	35.340000	0.326874
	35.341000	0.210403
	35.342000	0.163685
	35.343000	0.134810
	35.344000	0.022232
	35.345000	0.038130
	35.346000	0.208781
	35.347000	0.337904
	35.348000	0.364832
	35.349000	0.387218
	35.350000	0.297350
	35.351000	0.279182
	35.352000	0.308705
	35.353000	0.256796
	35.354000	0.274965
	35.355000	0.254525
	35.356000	0.362561
	35.357000	0.408955
	35.358000	0.274640
	35.359000	0.175040
	35.360000	0.181204
	35.361000	0.218513
	35.362000	0.228571
	35.363000	0.280480
	35.364000	0.323305
	35.365000	0.459891
	35.366000	0.363534
	35.367000	0.516017
	35.368000	0.534510
	35.369000	0.416092
	35.370000	0.368401
	35.371000	0.251281
	35.372000	0.166604
	35.373000	0.054676
	35.374000	0.026450
	35.375000	-0.072826
	35.376000	0.034561
	35.377000	0.229869
	35.378000	0.280480
	35.379000	0.289564
	35.380000	0.289240
	35.381000	0.294430
	35.382000	0.419661
	35.383000	0.535159
	35.384000	0.597125
	35.385000	0.558518
	35.386000	0.432963
	35.387000	0.291186
	35.388000	0.253228
	35.389000	0.229869
	35.390000	0.223380
	35.391000	0.177311
	35.392000	0.092958
	35.393000	0.103340
	35.394000	0.196128
	35.395000	0.299621
	35.396000	0.361263
	35.397000	0.357695
	35.398000	0.363534
	35.399000	0.422905
	35.400000	0.454700
	35.401000	0.499796
	35.402000	0.435883
	35.403000	0.367103
	35.404000	0.331740
	35.405000	0.264907
	35.406000	0.292159
	35.407000	0.460864
	35.408000	0.499147
	35.409000	0.383325
	35.410000	0.299946
	35.411000	0.181528
	35.412000	0.121508
	35.413000	0.137406
	35.414000	0.086794
	35.415000	-0.008913
	35.416000	-0.032597
	35.417000	-0.031299
	35.418000	0.050458
	35.419000	0.131890
	35.420000	0.307732
	35.421000	0.447238
	35.422000	0.423230
	35.423000	0.417066
	35.424000	0.401493
	35.425000	0.409928
	35.426000	0.343095
	35.427000	0.399871
	35.428000	0.435883
	35.429000	0.413821
	35.430000	0.395978
	35.431000	0.394680
	35.432000	0.412848
	35.433000	0.401493
	35.434000	0.430692
	35.435000	0.296701
	35.436000	0.113722
	35.437000	0.056947
	35.438000	0.016717
	35.439000	0.042023
	35.440000	0.061489
	35.441000	0.147463
	35.442000	0.211052
	35.443000	0.237331
	35.444000	0.332389
	35.445000	0.382351
	35.446000	0.478059
	35.447000	0.588365
	35.448000	0.562411
	35.449000	0.438478
	35.450000	0.383974
	35.451000	0.370672
	35.452000	0.300919
	35.453000	0.271071
	35.454000	0.171146
	35.455000	0.213323
	35.456000	0.282427
	35.457000	0.193857
	35.458000	0.171146
	35.459000	0.190288
	35.460000	0.219487
	35.461000	0.198399
	35.462000	0.249334
	35.463000	0.409928
	35.464000	0.414795
	35.465000	0.473192
	35.466000	0.269774
	35.467000	0.228246
	35.468000	0.195154
	35.469000	0.153952
	35.470000	0.184124
	35.471000	0.127024
	35.472000	0.074141
	35.473000	0.071870
	35.474000	0.156223
	35.475000	0.376836
	35.476000	0.447562
	35.477000	0.607507
	35.478000	0.649683
	35.479000	0.603614
	35.480000	0.542296
	35.481000	0.454700
	35.482000	0.448535
	35.483000	0.449833
	35.484000	0.316492
	35.485000	0.228571
	35.486000	0.200021
	35.487000	0.062786
	35.488000	0.159791
	35.489000	0.205212
	35.490000	0.267178
	35.491000	0.255174
	35.492000	0.086145
	35.493000	0.091012
	35.494000	0.113398
	35.495000	0.171795
	35.496000	0.205212
	35.497000	0.276262
	35.498000	0.526723
	35.499000	0.550407
	35.500000	0.567926
	35.501000	0.440425
	35.502000	0.430043
	35.503000	0.324603
	35.504000	0.196452
	35.505000	0.245766
	35.506000	0.251281
	35.507000	0.182177
	35.508000	0.098798
	35.509000	0.020286
	35.510000	0.127673
	35.511000	0.111127
	35.512000	0.137406
	35.513000	0.156547
	35.514000	0.158494
	35.515000	0.212025
	35.516000	0.281453
	35.517000	0.352504
	35.518000	0.395004
	35.519000	0.393058
	35.520000	0.353477
	35.521000	0.339202
	35.522000	0.340175
	35.523000	0.337255
	35.524000	0.441398
	35.525000	0.461188
	35.526000	0.449184
	35.527000	0.455349
	35.528000	0.474490
	35.529000	0.406359
	35.530000	0.375863
	35.531000	0.347637
	35.532000	0.360290
	35.533000	0.273667
	35.534000	0.268152
	35.535000	0.330767
	35.536000	0.325251
	35.537000	0.380405
	35.538000	0.224029
	35.539000	0.158494
	35.540000	0.104314
	35.541000	0.042996
	35.542000	0.191261
	35.543000	0.230517
	35.544000	0.199048
	35.545000	0.265232
	35.546000	0.310652
	35.547000	0.346988
	35.548000	0.439776
	35.549000	0.516342
	35.550000	0.471570
	35.551000	0.385271
	35.552000	0.306110
	35.553000	0.233437
	35.554000	0.084523
	35.555000	0.104962
	35.556000	0.215594
	35.557000	0.113398
	35.558000	0.187044
	35.559000	0.184448
	35.560000	0.364832
	35.561000	0.397600
	35.562000	0.396626
	35.563000	0.486818
	35.564000	0.536456
	35.565000	0.473841
	35.566000	0.453402
	35.567000	0.262312
	35.568000	0.098149
	35.569000	0.073493
	35.570000	0.119237
	35.571000	0.191910
	35.572000	0.243170
	35.573000	0.131890
	35.574000	0.030343
	35.575000	0.198723
	35.576000	0.294106
	35.577000	0.295404
	35.578000	0.472219
	35.579000	0.427447
	35.580000	0.349259
	35.581000	0.370996
	35.582000	0.373916
	35.583000	0.277560
	35.584000	0.358019
	35.585000	0.345366
	35.586000	0.344393
	35.587000	0.221758
	35.588000	0.183799
	35.589000	0.164658
	35.590000	0.167902
	35.591000	0.115020
	35.592000	0.040076
	35.593000	0.079008
	35.594000	0.226949
	35.595000	0.349908
	35.596000	0.498174
	35.597000	0.599072
	35.598000	0.765181
	35.599000	0.643843
	35.600000	0.507258
	35.601000	0.418039
	35.602000	0.309354
	35.603000	0.235384
	35.604000	0.104638
	35.605000	-0.010860
	35.606000	-0.128628
	35.607000	0.021584
	35.608000	0.239602
	35.609000	0.317141
	35.610000	0.352179
	35.611000	0.373592
	35.612000	0.518613
	35.613000	0.641897
	35.614000	0.636706
	35.615000	0.510502
	35.616000	0.341797
	35.617000	0.218838
	35.618000	0.246415
	35.619000	0.200021
	35.620000	0.156547
	35.621000	0.035210
	35.622000	0.046889
	35.623000	0.142272
	35.624000	0.322007
	35.625000	0.349259
	35.626000	0.297026
	35.627000	0.309354
	35.628000	0.526075
	35.629000	0.726249
	35.630000	0.524777
	35.631000	0.321358
	35.632000	0.151681
	35.633000	0.157845
	35.634000	0.174066
	35.635000	0.334984
	35.636000	0.307732
	35.637000	0.215594
	35.638000	0.086794
	35.639000	0.127024
	35.640000	0.404737
	35.641000	0.414470
	35.642000	0.345042
	35.643000	0.325900
	35.644000	0.225975
	35.645000	0.064084
	35.646000	0.113398
	35.647000	0.420634
	35.648000	0.344069
	35.649000	0.244792
	35.650000	0.175364
	35.651000	0.280155
	35.652000	0.288266
	35.653000	0.278533
	35.654000	0.283075
	35.655000	0.249659
	35.656000	0.370347
	35.657000	0.369699
	35.658000	0.331416
	35.659000	0.288591
	35.660000	0.337580
	35.661000	0.290537
	35.662000	0.193208
	35.663000	0.161089
	35.664000	0.089390
	35.665000	0.152654
	35.666000	0.251606
	35.667000	0.528021
	35.668000	0.569224
	35.669000	0.671420
	35.670000	0.650332
	35.671000	0.458917
	35.672000	0.285022
	35.673000	0.111127
	35.674000	0.000820
	35.675000	-0.179564
	35.676000	-0.234717
	35.677000	-0.079315
	35.678000	0.261014
	35.679000	0.484547
	35.680000	0.587068
	35.681000	0.651630
	35.682000	0.622106
	35.683000	0.556896
	35.684000	0.516991
	35.685000	0.311950
	35.686000	0.122157
	35.687000	0.001793
	35.688000	0.106909
	35.689000	0.225975
	35.690000	0.168875
	35.691000	0.189964
	35.692000	0.353153
	35.693000	0.367752
	35.694000	0.355099
	35.695000	0.266529
	35.696000	0.170822
	35.697000	0.344717
	35.698000	0.419985
	35.699000	0.495902
	35.700000	0.477410
	35.701000	0.396951
	35.702000	0.360939
	35.703000	0.321683
	35.704000	0.259067
	35.705000	0.233762
	35.706000	0.058569
	35.707000	0.190612
	35.708000	0.470272
	35.709000	0.428096
	35.710000	0.397924
	35.711000	0.382351
	35.712000	0.442371
	35.713000	0.449833
	35.714000	0.409928
	35.715000	0.245766
	35.716000	0.088092
	35.717000	-0.031948
	35.718000	0.135135
	35.719000	0.153627
	35.720000	-0.092941
	35.721000	-0.202599
	35.722000	0.021259
	35.723000	0.225651
	35.724000	0.314545
	35.725000	0.216567
	35.726000	0.187368
	35.727000	0.230517
	35.728000	0.249010
	35.729000	0.313248
	35.730000	0.297675
	35.731000	0.334011
	35.732000	0.498498
	35.733000	0.625026
	35.734000	0.606534
	35.735000	0.511475
	35.736000	0.424852
	35.737000	0.593232
	35.738000	0.535808
	35.739000	0.311625
	35.740000	0.207807
	35.741000	0.078359
	35.742000	-0.021241
	35.743000	0.108856
	35.744000	0.404413
	35.745000	0.245441
	35.746000	0.315843
	35.747000	0.399222
	35.748000	0.442047
	35.749000	0.397924
	35.750000	0.272369
	35.751000	0.241548
	35.752000	0.249334
	35.753000	0.341149
	35.754000	0.315519
	35.755000	0.318114
	35.756000	0.275613
	35.757000	0.231491
	35.758000	0.200994
	35.759000	0.323629
	35.760000	0.338229
	35.761000	0.275613
	35.762000	0.257121
	35.763000	0.428096
	35.764000	0.551705
	35.765000	0.646114
	35.766000	0.652279
	35.767000	0.442371
	35.768000	0.382027
	35.769000	0.271071
	35.770000	0.070573
	35.771000	-0.033570
	35.772000	0.029370
	35.773000	0.021259
	35.774000	-0.000153
	35.775000	-0.006642
	35.776000	0.075439
	35.777000	0.346340
	35.778000	0.381054
	35.779000	0.273018
	35.780000	0.154276
	35.781000	0.128970
	35.782000	0.316167
	35.783000	0.469299
	35.784000	0.831040
	35.785000	0.639626
	35.786000	0.606858
	35.787000	0.476112
	35.788000	0.375538
	35.789000	0.417714
	35.790000	0.540025
	35.791000	0.376512
	35.792000	0.178608
	35.793000	0.075764
	35.794000	0.163685
	35.795000	0.091012
	35.796000	0.056947
	35.797000	0.036832
	35.798000	0.005362
	35.799000	0.016717
	35.800000	0.407333
	35.801000	0.504013
	35.802000	0.432314
	35.803000	0.414795
	35.804000	0.424852
	35.805000	0.428421
	35.806000	0.495254
	35.807000	0.442371
	35.808000	0.311301
	35.809000	0.179582
	35.810000	0.077710
	35.811000	0.108531
	35.812000	0.098798
	35.813000	0.189315
	35.814000	0.408955
	35.815000	0.300270
	35.816000	0.306434
	35.817000	0.365481
	35.818000	0.371645
	35.819000	0.282751
	35.820000	0.168551
	35.821000	0.127348
	35.822000	0.090687
	35.823000	0.241548
	35.824000	0.425501
	35.825000	0.460215
	35.826000	0.431989
	35.827000	0.383649
	35.828000	0.322656
	35.829000	0.422257
	35.830000	0.337904
	35.831000	0.262961
	35.832000	0.385920
	35.833000	0.358668
	35.834000	0.340175
	35.835000	0.317790
	35.836000	0.322656
	35.837000	0.274965
	35.838000	0.156547
	35.839000	0.140650
	35.840000	0.258419
	35.841000	0.232464
	35.842000	0.223056
	35.843000	0.254850
	35.844000	0.337904
	35.845000	0.363534
	35.846000	0.363859
	35.847000	0.363534
	35.848000	0.300919
	35.849000	0.359966
	35.850000	0.533861
	35.851000	0.568900
	35.852000	0.450482
	35.853000	0.320385
	35.854000	0.265880
	35.855000	0.214620
	35.856000	0.190937
	35.857000	0.225002
	35.858000	0.248037
	35.859000	0.330767
	35.860000	0.455673
	35.861000	0.462810
	35.862000	0.550731
	35.863000	0.348611
	35.864000	0.188666
	35.865000	0.096852
	35.866000	0.187692
	35.867000	0.127997
	35.868000	0.085497
	35.869000	0.084848
	35.870000	0.294106
	35.871000	0.437180
	35.872000	0.414470
	35.873000	0.472543
	35.874000	0.351206
	35.875000	0.341473
	35.876000	0.337255
	35.877000	0.285022
	35.878000	0.405386
	35.879000	0.399871
	35.880000	0.304488
	35.881000	0.181528
	35.882000	0.153952
	35.883000	0.056298
	35.884000	0.041374
	35.885000	0.112100
	35.886000	0.074141
	35.887000	0.201967
	35.888000	0.251606
	35.889000	0.310328
	35.890000	0.409279
	35.891000	0.581877
	35.892000	0.571495
	35.893000	0.558193
	35.894000	0.707107
	35.895000	0.528670
	35.896000	0.478383
	35.897000	0.320385
	35.898000	0.166929
	35.899000	0.082577
	35.900000	0.018664
	35.901000	0.056947
	35.902000	-0.086452
	35.903000	-0.010860
	35.904000	0.287293
	35.905000	0.476761
	35.906000	0.559816
	35.907000	0.510177
	35.908000	0.512773
	35.909000	0.386893
	35.910000	0.306759
	35.911000	0.227273
	35.912000	0.205212
	35.913000	0.179906
	35.914000	0.219162
	35.915000	0.308705
	35.916000	0.334336
	35.917000	0.341149
	35.918000	0.308381
	35.919000	0.232140
	35.920000	0.204887
	35.921000	0.127348
	35.922000	0.041049
	35.923000	0.150383
	35.924000	0.299621
	35.925000	0.498174
	35.926000	0.427447
	35.927000	0.342446
	35.928000	0.329469
	35.929000	0.326874
	35.930000	0.308057
	35.931000	0.342122
	35.932000	0.366454
	35.933000	0.343095
	35.934000	0.285995
	35.935000	0.320061
	35.936000	0.287942
	35.937000	0.275938
	35.938000	0.290537
	35.939000	0.242846
	35.940000	0.204239
	35.941000	0.263609
	35.942000	0.320709
	35.943000	0.410577
	35.944000	0.433936
	35.945000	0.487143
	35.946000	0.462162
	35.947000	0.492334
	35.948000	0.448535
	35.949000	0.364832
	35.950000	0.588041
	35.951000	0.632813
	35.952000	0.482276
	35.953000	0.301568
	35.954000	0.152978
	35.955000	0.142272
	35.956000	0.084848
	35.957000	-0.078017
	35.958000	-0.212981
	35.959000	-0.195137
	35.960000	0.068951
	35.961000	0.210403
	35.962000	0.278209
	35.963000	0.340824
	35.964000	0.391760
	35.965000	0.420310
	35.966000	0.455997
	35.967000	0.499471
